Timestamp,Open,High,Low,Close,Weighted Price
24/08/2018 00:00,6525.99,6721.09,6445.32,6692.94,6562.88
25/08/2018 00:00,6692.99,6800,6664.25,6732.4,6711.48
26/08/2018 00:00,6732.99,6775.34,6558.95,6700.46,6659.68
27/08/2018 00:00,6700.13,6944.47,6641.35,6904.51,6739.23
28/08/2018 00:00,6911.7,7125.28,6861.17,7080.94,7001.25
29/08/2018 00:00,7079.46,7124.06,6890,7032.96,7034.46
30/08/2018 00:00,7034.47,7055.97,6792.85,6984.01,6908.86
31/08/2018 00:00,6984.34,7101.03,6879,7017.35,6981.28
01/09/2018 00:00,7015.78,7300.18,7015.22,7185.01,7159.88
02/09/2018 00:00,7195.8,7334.5,7130.63,7290.31,7246.63
03/09/2018 00:00,7291.94,7340.08,7184,7258.99,7259.13
04/09/2018 00:00,7261.29,7411.85,7231,7361,7331.77
05/09/2018 00:00,7353.48,7387,6650,6679.3,7020.37
06/09/2018 00:00,6671.95,6705.59,6253.29,6493.09,6413.68
07/09/2018 00:00,6488.01,6525,6322,6400,6433.48
08/09/2018 00:00,6401.01,6465.46,6113.23,6178.31,6281.01
09/09/2018 00:00,6178.31,6451.51,6094.38,6236.04,6287.73
10/09/2018 00:00,6238.99,6351.13,6223.9,6301.99,6284.41
11/09/2018 00:00,6303.99,6405,6162.06,6279.99,6284.68
12/09/2018 00:00,6274.6,6350,6192.89,6322.45,6267.8
13/09/2018 00:00,6326.83,6537.46,6324.37,6485.7,6460.09
14/09/2018 00:00,6482.95,6587,6384.36,6476.51,6492.12
15/09/2018 00:00,6476.51,6570.1,6466.74,6520.15,6518.94
16/09/2018 00:00,6521.49,6524.84,6349.47,6499.98,6456.39
17/09/2018 00:00,6499.28,6530.24,6200,6254.52,6323.18
18/09/2018 00:00,6251.49,6390,6226.63,6332.34,6305.51
19/09/2018 00:00,6330,6510,6100,6388.4,6329.13
20/09/2018 00:00,6388.4,6535.11,6333.63,6492.98,6414.75
21/09/2018 00:00,6492.98,6775.34,6483.83,6749.45,6672.39
22/09/2018 00:00,6748.85,6826.28,6624.79,6710.01,6699.87
23/09/2018 00:00,6710.01,6774.91,6659,6702.22,6709.32
24/09/2018 00:00,6703.37,6721.68,6550.96,6581.52,6624.17
25/09/2018 00:00,6578.7,6579.59,6324.96,6428.99,6414.09
26/09/2018 00:00,6428.09,6540,6379.44,6461.51,6470.39
27/09/2018 00:00,6454.32,6736.85,6431.95,6681.62,6562.32
28/09/2018 00:00,6684.5,6792.28,6525.67,6610.76,6660.42
29/09/2018 00:00,6609.02,6609.02,6454,6579.38,6542.94
30/09/2018 00:00,6574.29,6628.06,6510,6597.81,6575.37
01/10/2018 00:00,6597.79,6638.15,6477.57,6571.2,6559.22
02/10/2018 00:00,6569.32,6597,6447.28,6500,6526.6
03/10/2018 00:00,6500,6510,6396.34,6456.77,6442.33
04/10/2018 00:00,6454.81,6604.89,6450.58,6547.56,6550.34
05/10/2018 00:00,6548.83,6641.35,6510,6582.12,6553.86
06/10/2018 00:00,6582.11,6595.69,6526.28,6544.08,6552.48
07/10/2018 00:00,6547.93,6600,6493.92,6577.63,6553.64
08/10/2018 00:00,6574.15,6656.63,6541.06,6604.75,6593.88
09/10/2018 00:00,6604.76,6623.14,6553.13,6588.8,6585.04
10/10/2018 00:00,6588.72,6589.79,6387.91,6517.55,6491.35
11/10/2018 00:00,6517.55,6520.43,6055.28,6152.76,6202.67
12/10/2018 00:00,6152.76,6243.79,6109.79,6185.15,6194.43
13/10/2018 00:00,6182.03,6219.77,6168.83,6199.69,6194.55
14/10/2018 00:00,6201.23,6349.47,6143.08,6183,6234.79
15/10/2018 00:00,6185.04,6756,6149.28,6441.74,6457.26
16/10/2018 00:00,6438.2,6493.77,6386.4,6461.2,6439.46
17/10/2018 00:00,6457.67,6465.39,6407.69,6437.29,6436.28
18/10/2018 00:00,6440.07,6490,6350,6396.18,6418.65
19/10/2018 00:00,6394.23,6412.4,6355.99,6383.46,6383.7
20/10/2018 00:00,6380.47,6424.16,6363.02,6412.86,6398.06
21/10/2018 00:00,6412.86,6470,6401.01,6413.38,6433.42
22/10/2018 00:00,6412.62,6429.23,6372.53,6406.06,6402.69
23/10/2018 00:00,6409.39,6421.58,6354.26,6393.41,6393.71
24/10/2018 00:00,6396.24,6473,6393,6411.96,6430.02
25/10/2018 00:00,6411.96,6422.73,6361.73,6393.53,6397.53
26/10/2018 00:00,6393.38,6450.3,6377.81,6406.1,6409.24
27/10/2018 00:00,6406.1,6420.01,6381.25,6407.66,6404.83
28/10/2018 00:00,6407.66,6420,6383,6405.57,6402.36
29/10/2018 00:00,6404.27,6420,6208.37,6266.52,6298.49
30/10/2018 00:00,6266.47,6289,6240,6269.46,6263.01
31/10/2018 00:00,6269.45,6350,6199.25,6303.27,6280.45
01/11/2018 00:00,6304.5,6365.33,6288.01,6340.99,6316.09
02/11/2018 00:00,6343.85,6381.25,6328.33,6350.43,6352.34
03/11/2018 00:00,6350.05,6351.74,6312.48,6335,6331.72
04/11/2018 00:00,6333.59,6475,6310.57,6421.76,6401.56
05/11/2018 00:00,6428.23,6441.43,6369.89,6403.2,6403.25
06/11/2018 00:00,6404.97,6460.01,6378.24,6447.5,6420.56
07/11/2018 00:00,6448.17,6544,6442.47,6501,6508.88
08/11/2018 00:00,6501,6511.27,6388.88,6405.49,6445.85
09/11/2018 00:00,6405.49,6418.18,6307,6325,6362.78
10/11/2018 00:00,6325,6377.26,6323,6349.32,6352.37
11/11/2018 00:00,6349.39,6365,6269.46,6357.54,6316.95
12/11/2018 00:00,6352.57,6388.21,6298.5,6318,6346.66
13/11/2018 00:00,6318.01,6328.36,6244.35,6260.91,6287.62
14/11/2018 00:00,6255.86,6298.47,5324,5595.91,5731.55
15/11/2018 00:00,5592.23,5641,5199.8,5585,5458.39
16/11/2018 00:00,5571.12,5610,5411.74,5508.71,5530.61
17/11/2018 00:00,5514.62,5550.66,5452.63,5503.36,5485.91
18/11/2018 00:00,5503.36,5658.47,5500,5559.26,5546.61
19/11/2018 00:00,5553.01,5559.69,4694.44,4735.44,5090.81
20/11/2018 00:00,4732.92,4897.36,4048.58,4352,4458.86
21/11/2018 00:00,4349.41,4635,4242.33,4538.01,4450.47
22/11/2018 00:00,4551.47,4589.53,4194.98,4275.23,4433.58
23/11/2018 00:00,4268.4,4364.46,4061.02,4288.26,4232.14
24/11/2018 00:00,4288.25,4376.88,3638.48,3785.65,3973.03
25/11/2018 00:00,3780.67,4120,3474.73,3938.89,3771.21
26/11/2018 00:00,3934.22,4069.59,3522.28,3727.34,3808.73
27/11/2018 00:00,3727.34,3834.35,3548.76,3771.01,3700.8
28/11/2018 00:00,3771.01,4355.08,3771,4220.16,4101.07
29/11/2018 00:00,4219.77,4409.77,4086.97,4249.8,4235.61
30/11/2018 00:00,4250,4300,3861,3971.06,4038.47
01/12/2018 00:00,3970.56,4264.47,3904.34,4140.39,4097.44
02/12/2018 00:00,4140.4,4265,4030,4102.05,4124.42
03/12/2018 00:00,4099.63,4115.15,3747,3834.34,3902.31
04/12/2018 00:00,3830.81,4033.98,3730,3903.52,3903.66
05/12/2018 00:00,3903.52,3913.62,3662.35,3696.69,3780.93
06/12/2018 00:00,3694.03,3844.79,3415.22,3437.26,3655.97
07/12/2018 00:00,3437.22,3531,3210,3380.68,3352.78
08/12/2018 00:00,3376.27,3495.99,3241,3398.8,3382.49
09/12/2018 00:00,3398.8,3633.2,3371.09,3529.75,3494.49
10/12/2018 00:00,3528.68,3588.43,3355,3408,3446.87
11/12/2018 00:00,3406.41,3427.27,3292.65,3353.42,3357.52
12/12/2018 00:00,3345.01,3490,3325.7,3430.18,3410.03
13/12/2018 00:00,3430.2,3441.13,3221.14,3262.73,3342.65
14/12/2018 00:00,3263.55,3294.81,3135.55,3195.75,3219.2
15/12/2018 00:00,3194.04,3230,3122.28,3179.54,3171.72
16/12/2018 00:00,3180.84,3259.43,3178.23,3193.78,3221.03
17/12/2018 00:00,3191.41,3590,3181.26,3496.73,3392.78
18/12/2018 00:00,3499.37,3684,3422.77,3667.16,3516.22
19/12/2018 00:00,3667.16,3924.01,3642.69,3684.5,3765.36
20/12/2018 00:00,3684.03,4172.07,3656.75,4073.77,3977.66
21/12/2018 00:00,4073.58,4162,3770,3841.08,3962.55
22/12/2018 00:00,3842.59,4010.16,3780.09,3980.9,3862.8
23/12/2018 00:00,3977.65,4051,3900,3943.83,3976.69
24/12/2018 00:00,3947.82,4236.84,3944.84,4036,4131.3
25/12/2018 00:00,4034.54,4049.23,3674.73,3779.99,3781.13
26/12/2018 00:00,3780,3863.34,3678.8,3810.01,3775.3
27/12/2018 00:00,3810.01,3841.17,3566,3591.69,3702.04
28/12/2018 00:00,3590.26,3970,3575,3884.97,3744.8
29/12/2018 00:00,3884.66,3961.85,3702.51,3725.48,3867.62
30/12/2018 00:00,3728.96,3870,3688.76,3835.79,3786.53
31/12/2018 00:00,3831.03,3842.89,3630,3693.3,3751.33
